entref,vatref,deathcode,birthdate,deathdate,sic92,turnover,turnover_date,record_type,legalstatus,actiondate,crn,marker,addressref,inqcode,name1,name2,name3,tradstyle1,tradstyle2,tradstyle3,address1,address2,address3,address4,address5,postcode
961508425667,963898877007,557736,101214,121011,41,334722430,4,5,891805,1,4,4,9027205712890,432,WRHVGDSW4W,KH4U29A2RR,HIO9C12WHK,679F,JXC0,ON5F,8RATAOYEFKXLWH2N3AQPT8CJO,Y3U2YOBK,90O9A2JP3QLC,ZSJ2YXFKSKI7,YRCCNIHFV0F8,4ULR QCE
539122489538,653776273817,336557,211115,301014,67,644200034,2,5,367050,5,2,9,5093973141333,665,ZMD69KF7BA,K4INVSFANB,Q1T09HUIKC,XDF6,1VQL,3KAF,MF3I02MZITBRTLAGSW2JQ88GJ,WPP63KB6,HP2CVSHYY95U,NWUBEWBXHEHI,2J8Z16R0KWCG,S1U4 6CG
433730217003,589557133027,906208,121215,111111,72,274645586,9,2,378079,3,2,1,9047656143001,410,NDNLW5MMF8,5LTLUGIMGN,DP5OT2ZBLG,VO6I,7R8Q,PF1H,PTZ6HRM1MA9WW9C9EUYZKH55O,QZQ3M4OU,APHBVZYL38N4,NYVU51OWL1E3,EZM3Y0QRA87W,ZRAA YWJ
762785585315,569757790736,690985,141014,111212,88,347256371,5,9,934059,5,7,8,4515291811947,608,Z9MFEC57XQ,DLSMTTFUHT,ZS74MAR59G,P4UK,7GXR,39Y8,0YNM5BVKGNA373IB2QYEYH1PD,R8WQ38W1,BHOL0L83GM22,CYXM4VQX6TVZ,IKT88EIQTENH,A85O YMV
868466760950,899464050984,633212,241113,221116,28,769924212,1,2,412922,5,4,3,4663958712866,732,TGSJT6U2N8,81Z00XJW8A,4XL1YFHFWT,TZ45,YNZ4,WXX5,PAKAC1IN7E9UV83INMRY4OT1A,H0ZWXP8I,LW9IEGP46AN5,R6F07BC5EA2S,JYNETEQTHWOF,1T9S O2Q
962084562051,685893273787,294447,271211,161116,77,311197805,5,8,561962,9,2,6,9491014085560,680,AR58JRDQQE,5I7KGLITWQ,ZMTCN1L1JG,DC00,AX13,648Q,88V8CZ5MPKYDORITT413UZG4P,VCBIHFAD,FATSFZBLFAW3,FOPVX1NIKFBK,8A11HIOGRQFA,O5W5 9QF
281349662114,845963765015,274630,231012,241013,89,251524417,1,7,533500,2,1,8,5129766160529,760,HEVC7C0V33,GUNJT3OPDN,1COYC4GXGG,5M3W,SB19,9UEN,ABJ7N3HWF2JWO84D05FN6Z0Q4,2N8WG9T3,T42GROQCEOEG,N5GDVJTP51VX,Q7CSX1OGVB4X,QJ3M N5P
943820413172,647203378534,861104,171212,301210,96,828002259,1,3,208446,3,6,3,2831008275453,685,2SX059R09M,6S4XCB8FOL,EHSM75C844,MC7N,U8KZ,706J,R9OXLP8G9N14VMO369T4241NO,ONOFU2MQ,ZHJB14NEW2MU,A3GHM20OMQUQ,KARZVPM8RC34,RNFA VSE
887773057867,617536938354,900893,101010,281011,63,591675833,5,9,271979,2,2,6,1569792437246,293,5P4PLIC97I,4ZT6R3KCPZ,ATVZCEE5M4,JM2N,TCCY,1Q09,AEH0UUZPULO83SY874G8WINU2,U0CA27J3,O337CQY4FDMO,AQG9REL8ITXW,4B1UB1O6LASV,RFJ1 JYE
233573059635,769864403165,612639,271213,221010,45,745488368,7,1,774108,1,9,7,5791363051944,642,W8H54SRGJN,XK1HHVGB5S,0386VJ9I62,IL5Y,PRWA,NKUH,15F9879MJKMYTIJMG566G9YJP,F4IH5IKA,SGYBMWJTKZDZ,G3EKIT7924KX,PJG5PFY6GS1J,N69T 7I8
273523408247,822453687013,954537,191212,251214,12,528728793,6,3,880295,4,4,4,4996034884581,732,V8N37XI2EL,B2VERDQ1MZ,SNO1TU9E3F,9XHB,MZH8,M0UZ,4J9B6VZ1IXHESK7X3BXZ8NE5Y,8CLDRYH7,QF2XDZTARK1W,NNHRS3FSIB88,F5KHQS6O8HD4,FJQ0 2S3
107331756335,709926607212,972299,131115,141111,36,933449853,9,2,604965,2,9,4,7594386755721,108,ZDAGBQUPW2,C80RCGQ4W8,LCTTC9UITI,2R3F,VKZH,NO8N,NAH4FSI0X7UGEFFJHFX9Y25BF,6R0WUBP8,3PLNESQRMD55,K25ZTE7HGUNH,JB2295RK1TAJ,Q4NS E7L
474870466789,503574630679,117700,291112,301015,85,311626652,7,4,137281,8,5,2,8906747304504,397,MEK3DMDAG4,2JE8I1X6V7,BX1DVZMYB0,TW9I,631A,UCAM,JAD4SZPPLB43XDRIIT1M26NOL,YX9VDUII,5D15ULCAY9CO,DS86R01ZBCMN,V2RASCVU2BT4,2R9V 3O7
589069990117,612216548671,223733,301011,171115,50,320238468,3,7,337115,7,9,2,4081300390651,859,TIF5P2IZA2,YPWBNTLX06,1AUHZA1CKQ,BFH9,UL7T,DVVR,G9E6VLKO3CVHWIBD25M7PC2SZ,0V0KYPEI,O02XYB69RW9I,A0QSADJJWVM5,T3U1WUH8TOAU,N2XR DJS
904510513578,951478227895,254604,171010,161015,38,347889524,6,4,561814,7,8,3,9823781494608,103,HYPYLN2IYF,5MDLWWW6X0,MXBA4Z5TAI,GTX3,DVI8,0T9J,7OO0KP0RX1WERM479ZAM7SENF,FKWVZOVC,IQVG03MVLKXW,IB55HOZI7ZTG,XQO8UECYUPEG,5MCR PNH
832969281436,623955643190,563820,291010,141216,91,852996110,5,9,661984,9,7,9,7173206939628,524,OGFIF6BZAY,JIXL343UOD,N3TWNB6ROQ,6ATI,QYBR,GGKF,OGGZHI1ZAXJD4J6688133UPYB,I9IAW3F2,4HZ7SH934QR7,L5L0N17IAF5S,0V7NZQ217OQ0,6JRC S1Z
948156545899,928966155388,457002,141213,101111,63,426449624,1,9,838658,4,6,4,4863521490488,325,BTRRQE8Q08,GAI4V8YD34,AES7G0T2Y6,AJV3,Y3PD,LXNS,ILH2QO214OB3VQHO9TA6BHVDN,OQP33LH5,55ETBBRRE0GV,KHPB7JLOVS05,VX64VTDD2I6W,BFNP HSZ
881095902656,244089205105,668125,201114,301111,38,704119089,5,1,135355,8,7,5,9183785888126,373,0ZE17B0AHV,N5701VSFHV,GD2NDK3TJ1,1ZGL,2CNI,BI8Y,UX59MRKUKFCUWBPMRAHH2OKH8,82Q1F99L,S49GYOUH32ZR,5RQPPAHY92MW,W7WE7LC6A7LI,3URI GW4
620486393643,941747238805,191673,241010,291013,86,929652006,1,6,601924,8,2,7,5065367564697,987,IEROHWIBNS,VTV7X4PRV0,M2V2DWDRL8,S092,BILL,MB5O,FQNP3U2SKHMMMDRXPAH845J7U,XV73YPLY,N44K6NBMEDJH,X21VGYJQHAU7,5HKSWK6APSLN,F3ZF RB9
679234259649,977194710302,726587,251210,281210,80,262069150,2,4,853058,3,2,5,4921283311876,740,3ZI1LCV290,O68XWUWYMT,1IAAC91HJN,IKKT,AL7G,DFF1,E9VBBH07V0SXF1KURNQ1TF3AD,RJND7B87,MKW5A0OLI5K5,VDEGHY4N4BMI,LOBKMHHOAXQZ,U1H1 43B
864074779612,552344543989,642178,201215,251210,88,365986931,4,3,620427,8,2,4,1516577952421,624,AG8CPPPJ1N,TSQIPU5KZP,GJL81QE5JT,9OYJ,ZBN3,OLS2,4MHK9XDJPKTE0B9JL51TZROHB,D06RLZ5L,B8JSNQRWDJ2E,B5J2PUJE5QLE,ZOWFMVOSJD3P,RWH7 CE8
207416009660,704342338591,692941,131213,271010,88,546184862,7,3,730707,2,1,4,9497591197939,462,5VRAEDBFNG,1TPZIWYIE3,0P6LJBGCX2,EJGP,UP63,RJVS,QHOYYGXRNM26KCBEHS1PK6JZR,3MR8E4NZ,E1AWX0QAN4FE,7SO4ZOJR85BN,97A7KFMA590G,QF48 DK2
222401809486,677507169695,814797,291113,271013,98,136758264,3,2,192388,4,3,7,7313339924573,867,32ACDDIOGA,ATY4X52NAY,LFTV7LRGCJ,CD0B,LIYU,3X9G,UEMR77RMFVP7AU8WSA45JVA3A,PZP3FG8S,1WI8TNYG5K26,OIIAU2XE3OP1,VGIIAIC88GTO,6SDS IM2
334679226445,672499551453,695664,201112,291015,70,814355505,1,5,263665,6,7,7,2548112991336,200,GVXPTGLFZT,9Y9GNISXTK,CGALQA9TSE,CLGU,GTM5,CG5Z,EFG3EOK2BHM2EJZYH29AHUFH4,N561GRDB,19P90ECDRM8P,3BW10FXQ5TI9,5UDBSJ8QHJK7,EUYR VTK
583502377447,822463136023,802847,281011,121013,73,455482208,9,1,555721,2,1,5,7395264473007,151,0KV7ZU7BPV,9O2QL092V1,XJQNT8Y0IY,FR5B,5M8Z,BUXX,7NW1QACP1DSWP5D82369ATHDW,H8YDR4RD,S7NK1UCGMN2I,DLZ1ELCUMPXF,086CI8A6DL0W,2LRX 0M0
911848350810,979613815450,830748,191116,221014,54,120889198,8,7,938755,3,6,2,5093764780932,850,69IWLT3RFP,W05J4NYLQD,ZVSWJ3WZRP,3YWM,4BWI,X7I7,FTQ0A48T291Q7YJP1R3EDJUKV,JFG25AXJ,Z0S80F47MB9H,ACL1E3KZTZNG,Y8NN8H176JL9,LMPD YFJ
372973740984,925652035155,850413,151016,161111,98,603249216,8,9,404551,5,8,6,7423398522958,600,POIHQ0IBNS,EPTGD3LKRY,R63DFRT295,5YNS,56JB,PPUQ,ZYEKAPBFVMUZJ9QUFFFXO3AUH,87PTDL8B,KD3FFKATYZTY,O3UECK4VJQ4W,40FBV2Y4XACI,UZNT DF7
452246970827,591596731135,369966,211014,141111,47,392546919,3,5,776600,8,7,9,9605369680776,697,SA3HOMZMJ7,9CIDP1XYTA,ZXVGXE3R2G,5JUZ,EGP0,GD81,DBGOZ2801WKBZSJR8O34E2C91,AJKQB023,JN6PXDIXANJ3,NCLIIKO8EVM7,EK594ZCLI9KE,4O3C 407
799906924516,176697241253,582424,181111,281211,45,649595433,5,3,967335,4,3,7,9766545893633,266,RXG8R4135T,VA66JE6BYB,CQSW5PIFAG,V0VG,IP0B,Y5P5,RSVFFZ78PE4TTRBVP09NK5JC9,807R6R4L,FRM96G33KHJX,ZN6VPB2M3XNU,V6HA1GGATATS,ZKSS Q6U
853325830995,743130852483,762897,251013,121216,95,993389642,7,3,376898,6,8,3,3480017235698,609,L0P2L7QGDD,XV5JAC3AH8,T32VP7DEQM,89D3,U4AK,PA7D,R9NKCXZ0XCIHBA2VODXLFYFFY,PS4FAABH,FVKP076LWUGS,99KN7XAXZ75G,1RJGPPHT3K2E,LG9H W1W
920711336918,357578810881,614264,121111,181010,27,544123503,8,3,993560,8,2,7,9319928826343,460,P36RWXB57M,J3DBVVNW1C,J3I0E7AYXG,BWMP,HODW,GEJK,1MR4NFK7O1Y2U8ELB480TKDEC,FQAKCWWI,VFJO374N45I0,EUGF8R8D39R3,39QT6R8TYWJT,CL7I GSA
117102775582,587421558911,406078,131215,171016,87,601554779,8,3,395437,9,8,4,1323894967386,206,DFY0WHRMXM,G3XAZPX6Y1,S6JX33APEP,ITV5,5Z56,FN5K,I2HMGUS1XEMQDYAOA0D1RQXNU,0KLARKFP,RW3DS9CZYAX7,73LT47XILUNS,Y3J6FPXADAK8,0V8C YIP
554952872425,639394989140,919461,231014,111014,40,110784920,7,3,718907,1,2,9,2830396076262,949,Y8KY5THRRT,N9WH3FNLWZ,36R5ZD6EPX,WR94,KEJL,7WXC,O464SAQUGBCKWE3FSYSUQRBV4,AIANQSRT,A8G7GSQ6JIQM,U0S9CWJ8GIVY,L801PAN4QL02,1ZZR LKD
780576253165,200261055749,807515,241011,211114,88,177855455,3,9,194743,3,5,5,9797502149086,108,03Q7D0GDHQ,Z3H22N763Q,FZ3MCQKNQ8,JMND,3BBW,RKGL,JYURVT2L28SY3ZESOH7MWH5R9,5CSRK7GH,PKMAKM5B3EDZ,72L7PYUBML3Y,EWB57GZKEPSZ,P6E3 T31
693037834106,737614534079,196617,181210,271211,20,481938664,5,5,595437,1,4,8,8408988530239,694,GUSMYMEAJX,0JDATNOKED,6YL6NBEDXW,JBOR,D1DC,IXG7,HLKLPM5N8CCJKIEC4T5INB1V9,J47GLAHI,94VRK4D31C90,GSATUUU1451F,YJNPCA8BUMPD,NM47 CBA
684636737530,194120777350,415006,251212,211010,33,310464455,9,3,718023,8,1,5,7836346848731,835,N9G834BW0M,2XGZBCTWH7,QWJF1CTBUW,F0XY,064G,SZOC,SM071FAOVPKZ0U7SNNXZNTV5M,PHH5BXHU,FZS05ZFC4XUT,GGN8UDV70EVA,HSOSGGQ38HOF,5ULP 2WC
474540931689,245445634623,964352,241216,301114,53,331332581,6,8,643953,9,2,7,1923541661893,756,RFE8D4IEKF,VWXXEH0RLZ,60NIRO07DT,UJZS,UK0W,UZLW,QAJI41Z99JA22HLHRM4NJNY19,A1PWNZZN,OW0OA63Q1K9G,NGZMJIW44RGO,OFHDGJLG50QA,SNE7 OJ2
876176544011,938819028227,195673,221111,211012,93,527403511,1,4,145573,3,8,9,3095043511509,802,7XJY85AU7O,R38W547JS2,TEX7NEBKYO,7OJL,11G1,COT4,Y13G80C1NMSC7K6F9N0TRI52F,FK4MPAHJ,NYEPZKJ9FLK3,O6FXH8K8BDJG,GEZ9IDDNOC6C,UEC1 BJ1
263296431835,346988165002,633928,121213,221216,94,800088575,2,2,843822,1,4,9,6575337481909,613,99I6L9TQDR,N01PJD38V4,7P0EWTNF0E,NZT1,Z8MN,YMD8,HFKPC9XPKAJ93H05D49V15771,69WWDEAV,AR7LRPXKMNUA,X0LD7S5S6MF7,GSXZOV9JU9F8,LMKE HJ1
775473720322,901143918185,541257,291016,301116,77,706112635,9,5,678867,6,3,3,4694510332002,926,YBH3AU99HB,8PMF3ABJOO,8ZEIJRSBQ6,CJV9,877L,44I9,U7FLNE8EDN2RAC1CP4ZY9E8ON,3MV1SZ75,U28OTCKN86EF,B4DIHPEMUH5Y,X1ABSCKYNEZJ,4KZV JH5
656718135811,299903201505,788405,211013,181015,53,415024027,1,3,374530,8,1,9,3093989032606,660,XFBRUA4WGS,QOVTIQ140G,H6XJBQSPAV,Y3PI,K33F,W1RT,XLMNJ1UM0KJYFKX1RMHHNC4SR,645G79WG,4Y8W8QJ6LX7V,9Z6H1NCWR5F9,FY5LP1GNO31Y,HV19 G5T
666276575028,836236340466,309138,231214,171012,36,716285004,4,9,637075,2,8,6,6938728977800,835,UX3SAATX7K,V6FUT807A2,GKHCU3CU0Q,GI0C,H0AL,OP22,CC8TV1GOD521UJU2SA9IZ17X1,LNF92QVR,90QA2J0KW4LX,V6YIVTAMOODY,ZHLJBIU4UAP8,MCEV PRT
276259250506,170318227088,900779,211216,141112,72,588115592,8,4,588043,6,4,2,5710366515722,796,W8YHV5EYWK,7SKQNWR761,PMAFL354OL,TECX,MPXD,VVTA,0QGXXP0CVGR4UCTYF9DO1NGWD,AER40IQD,2IJIT1EOMJD4,OGGXFCZVFOI5,E4BEWFCZSO6Q,NAJP EPH
374059509452,820988957291,869985,121014,291216,75,507961889,5,3,467522,1,1,6,6909395612671,584,3LZKQ3UPT7,XCLYKNUKUH,W7SC6BWX0I,Z85R,N5PE,SMR5,GQ4OYXLM7OQE4K678DHF0J5RW,GU4N8RBE,Z4HZ592PAM3J,GXH9FTWBKCC3,11LATHZBOCSN,FCZS JGE
181101122062,207542094803,436762,251013,251213,20,715488398,2,9,972535,9,2,4,5186352952787,616,JI1I771I1B,08WHM4INZ6,3VHEF31IA4,U1PP,WGAH,DK6G,0Y7WP2ALVXPA0VWJ78O6LXEZ9,W8XG2817,P0HVZJ8L6HQU,50K463OAP3JF,4SUF08CMPBQJ,7N7F EEM
220055357661,713207944852,770286,191015,141016,77,975046758,9,1,604509,2,1,5,7070292715630,205,NUICT9H62C,Q1ZXHNVVGU,31W9HJBE9Z,1GZE,Q8W8,1N0S,SVFV530WV3BRENFG54UZGRTRP,SMDLKIT3,SUXD5CCR7ZL3,GUGVDHZ0UILE,VGRDTMM53500,6XYF KRK
820944425444,459263934504,267119,181010,271010,20,640700935,3,3,448489,7,4,6,2132939276414,464,EPHEXR7FO9,808SHFQY1A,H5ZO1XMNVW,AAH2,5W9Z,4J5X,SIPB2JSCACO4ADWRROJR3Y6TJ,KGIHGN94,6TRKLM9KKIPZ,Y1W8HFNKVDU5,CBECBCJ74RV9,WBK8 X3G
142482387052,913133424229,343199,121113,151015,25,111345641,9,8,960312,8,7,4,6079879549413,441,L2OD2W8TM8,VP56YDE8GR,CEYA4J43G9,BT09,VU0Y,JQSC,TC1VKR8AG9P6FODDU3B3WU8DJ,PDOVBWCM,23J22PLH7ORG,8GAANWW03JYH,IO74E2WGWQ81,O3KN 54C
445936135979,996622676364,586523,181010,181013,36,691002978,7,1,377908,7,8,1,5554078754899,499,F40RJ64N8Z,0XP7EXE169,Q5C3ZK9YY2,P90R,OBPA,V3JH,L5E82ZD1ORN0QMW49SCDPPT7V,T0HLLQWK,6RX7VBYODLK6,4CL625LGY3TC,EFMPA9SL0QEL,V677 YE3
209764015679,140902031547,670265,291212,271211,34,179205058,2,8,811036,1,6,9,2718828461940,100,8KGLV0B9H4,MOZOUK2QKC,N38VGAIIFA,7UWA,BYBI,SMZP,RVFB8E13839I7YXAP8G75V0NS,I4JKM56W,UC0I9FU8FZCZ,OFWIIXXCYDUT,BOSXQGHU3S8J,90A7 RX5
720321561129,661822231462,584856,161015,141212,31,960057282,7,9,350288,5,7,8,9521248528020,235,0OEA18DWZN,1VZFD326CG,B8Q0LXDC2K,V4LC,6CM3,2UO5,VS5UJ9MFITV216KWVIT6TXGCQ,WZDU0XI8,UMSPV38A86OT,QVFXN872T1O4,G3RJ9IIOKYHX,W395 DGB
893224439601,844486992262,796199,151211,131010,21,979022482,7,9,393939,7,9,4,4332220062234,450,IWN2KLB3EJ,YXT16JV87P,XAEAINSZI2,QN38,7ONC,UBML,DF0OMBEGQKWXNVPHRF6NXDX8C,PEZULKGU,FNUEO6C03EST,UPD11F93ILMW,QQ73G50DSWI0,VOLR KDO
451809910859,784517003764,802569,121210,221014,91,451305816,3,8,453061,2,6,1,5954352858969,828,0LCEU7BIP2,FQDK0NVEIF,RM08B0GKG6,W33N,1CFY,KKB0,78HUY3V1LCBMKSBRW3U7BKT96,EE0O5W5W,LXPJIIHKHM5P,TYNEN64A0N7U,H7NWXZCFXJNX,6X8H VIQ
133615259586,585922978676,106634,271213,291010,82,436861952,9,7,129200,2,1,7,4682142685999,684,WJ013GAEL4,53IVH1KLIN,OGEWH1PD77,ZGJV,NLJB,Z6D8,8ZWVV9DU68DKV1TCA7DTLFGUS,QG0YJTT5,XVN571P1TA3W,XQTII9L4XVI7,VHDMNYKVKIU6,DRQL PIM
937460272925,965426184918,592541,111014,231212,37,555411890,2,9,491303,9,6,2,4043020704834,610,J1GOO61SJ2,IAZNADYGSJ,SPFHJ0RYUS,1FRT,Q78Z,TT5N,1CW65X858K8RX9ULG9UNL8SG8,LTOLRYFA,ENUMMDO8V6Z5,BXWG6W2CQ0I4,E4FZURP09H2V,TSFT F12
447242318028,807065767405,817656,151014,271014,69,396771833,6,1,464536,3,7,5,6802582714383,192,RGYENE8DSM,JP4OGQNZ2H,OMPMUV2JJU,D2BR,ZQDT,FOFU,ZPER1OQEZ4JOENCK1ZHS7L3VU,XDVB2ME4,RBNOLBCNSUGI,JZ9W7TK8WOLQ,IC51S9GYFRIY,FZYR JZU
624112201050,264167838525,559336,251014,301111,42,762398358,1,9,353435,5,8,7,8222923120508,426,UWW8Q1D61D,3XU79ZAHFG,TW3IHFFJZT,TXBI,KCV5,YBMN,7GMKJLRVCMHU980YL1XOGDQSH,KMLJZDHK,5AUQ8FRZ98ZH,GJ6YT4DD5FFW,KKE4REUEU8SH,UETT CL8
546630077741,730383371386,181345,251214,191111,60,506939442,6,7,726169,9,1,2,5277912280564,891,F24HEVY4ZL,ASMIDG4NFA,0X3KOFLUS5,73UD,EXRD,5I29,IK4PID609C9EH163L9B44N5RK,ARHVBE7W,8CPL3E5QU5O3,10NJ9KF5D4IX,YYZTI0TCS4M4,53ER SCD
470509526585,839773780027,477927,121216,111214,21,532776053,7,7,703629,8,9,8,4229738046948,503,TPMSFQXGE3,A4SRBS0MRS,0FJP3UMSBG,MB3N,29TB,1D5Z,UFNASU2IMO80QQE3FLCTMLNVI,8J5T7XM7,Q9IBH40WMBK6,R7G8HP79XH9O,HG16AT3DVVGI,HUGJ 6LQ
175863777436,176726537391,630004,151212,291012,73,760874537,7,4,970370,9,2,2,1870728442989,569,P74BGSFUJT,UWOZ198KJ3,0K11ZUYY81,O62Z,UAUS,P1XP,QL476RZEC9RL4U8LIJ75A6523,EP8TQF3J,8FVDCQN7O2S3,ZDQDRXS9UETX,XFZ8AGEPRGFA,6A4M KSL
383104037181,342714704782,942693,181216,211014,48,432412549,5,6,296145,2,6,6,6489631099039,289,ZIHE0FWJ4X,EKYNSWFOEN,V4EL1SOEHU,Q5EW,I8KD,4P54,SEFECCJ23BRA160TXYDK6S24K,91DHZPRJ,YBKALT27QBMF,9IICVX8H3JQC,QTI1HAGNEAYM,MUVK LQQ
383043287919,459141481331,547053,111214,181112,92,235115776,8,5,498512,1,1,6,1245586713098,948,NMZ79UXITJ,L4LFN9VZ6Y,WE79RRS2E5,8M2T,E5K8,U85H,FPM0586DVSTSFT8ALU6TSA61R,QU9LSWLR,SIFN0OQC7Y85,9BWGJTI15EEO,MDO3IJS8WGY7,7M3T 8BP
428032615573,673573848800,133380,181115,281112,24,541002079,1,3,432719,5,5,6,7601977997169,492,302XO4BFTA,S6EBMDEYQY,ZNQ3ROX2DR,JWVU,ADHE,8Z0O,WB8ZA55FVBA0EY88XPGJBSFL3,P34SKZXP,OIAUG7C25OHJ,A66EB1CM55DM,UONT3W2K0FWG,2S6K V6S
479787556154,677864810489,342458,111210,171213,17,981314573,8,3,324784,6,6,1,9605696973132,514,B40N15WPT4,0JXKV3FHOF,MG4IOTSWM1,2X96,KBN7,V4PI,5ETGWA5ZVCR7NWHPPFFEV622V,OP92FKJ1,SFBX5VMPXYOB,FDR7HTKSGLXQ,B06N5L0VQ3UV,ITYD ESX
754604872640,264323030617,577714,111115,181015,52,212968427,3,1,844090,5,5,7,4863904367965,399,YIOSCWYZAT,8LJY5J1GR4,9PNJOLGVMZ,NI2J,H3Y1,MO79,GRQK2459DKXGOR48SYFH1LPY1,X1E1ILUF,18FYHNKSZBKS,JO3YU552DNEF,K49LASC7NQXK,GV55 MSE
929035013759,483816827190,119253,231216,121112,41,724329016,8,4,118854,5,3,6,2943394225857,919,B6AJ3Q01HH,DKHZNST580,0ZLGB12YPO,MQDP,PFAO,YAYH,I4QDEOVXGQZFHEEWCXS5D3CU3,H84A2THN,D7IAOMPZHK5R,G88N5GJR3BC1,J1JMS2J8YXN7,FQN2 X23
718049850919,622862763453,939700,141214,191210,45,751116446,3,7,745347,5,4,7,7633384996765,523,0RNADU7MS0,MQUKNQ5HPA,M55BUPKHL7,40G0,O6BU,UF9Y,DTVCAK01OP7Y1M410M4VADNEB,O4CS0CQN,3KHNQUYQ43QC,430VEK758BBQ,Q8B1SJGJAR1X,0KDU 09K
224155496514,248749527032,359202,181014,171012,75,603145216,9,3,823771,3,3,4,5912515116473,855,RWQLYGJ46G,R7GO5213FT,151YQWDCLM,LWZB,G9MC,71JJ,POOVT7F355TFR0AFRYISM4191,RLKHO2TO,BSPAUGCUCE23,EI12NSJCA85O,RC9NHAYY83WJ,1JJ8 6XD
473997423701,173050099099,146604,181110,101213,65,849196054,7,2,698589,1,8,8,5769104991452,687,QN15IKAYUC,YQ3QW7U13L,3831GTW1QH,9Z2A,M72G,KO3F,GRJ2LX99DGBLG4FSCILIM0SFW,2P29XCEU,HD44M7JLXTPQ,P2LBZLWVL6UO,U2CQ0P76CL3J,UHYB EUY
108918247385,610632488287,597824,111011,171210,40,863656346,7,6,479157,3,1,8,9675760903296,397,V6FNS4F9KV,LTOZ0VZO4I,TV2ESH30Y4,7XQN,XI95,GPVC,QG1YP0AJHOKLPOPI6DL5RIAB5,0STX160C,HE8YP0GHOKCM,VA6P29X26C42,YEB6HS2I6FJP,LZIA SXX
428931798363,921365886430,272207,121014,161011,75,914919844,7,7,767609,7,8,5,8578052487755,741,ZGS41QJSH6,34YOI86EYZ,4TO40MI2X3,WLBJ,ZNYV,NFGR,UQKHMFB74B22XJKM3807QMRK3,YHT454BG,E0M3WDB21RXR,17INWKXGIJ0D,27Z7R251X2EH,RX3L AS0
773172522758,805939335396,344387,141214,221216,76,323123885,3,8,212113,1,5,8,2311955044663,425,TOODE7HDQ3,F1940L2QFI,KGT45UWPXT,Y5X1,NQHE,LYA3,WVYYF7R01C28L37W5IMD6VNDS,7O8FEBE3,NYBUFW4XX1FH,A3S3CBYMNEJZ,MKFRY5XEZWPW,VJ4S 888
225217412615,211011256875,851939,261110,221211,24,617028000,3,4,256028,1,2,8,6907034857233,547,SH35VJO4P8,2IMF5LBSNJ,T9TIH50G3B,950Y,LMIF,9XV8,K41NVD8BKYDCLHSPQ9BI4VXPF,Q23YUXFM,HJ1WGJSB3OTM,8CH4ZQKV12SW,J3ZXUETPC1BM,7OK5 GGF
769555248517,318219894795,799270,221014,221115,57,420855941,8,1,998572,6,2,4,9979320611121,358,R3JOJVZKYK,HHGMRDQ9BG,5W8O7NKAJP,XS5Y,8L03,G3SB,K3FXUEESIHFR22458OV9Z0GVC,RAAR427S,FQ0QK9196T40,98F62KO49PMI,TQFR8OO7G6F7,A5X7 BP4
663481653987,263269026997,955108,161116,281210,85,827107849,9,9,167879,8,6,1,7485373300155,366,EFYQKJED0C,LQ6668NMVL,77OPECTOJY,OCVE,4UOS,EWEQ,R45HF5IWY5W0ATULRKBXGQ55K,TDQIWJBK,Q1EBCM5I3RFY,C5CD4MIF2ZJ9,NYTM8EB82WQU,F87J F1W
434755068598,977842987843,611721,271011,151111,20,429715801,1,1,423431,4,8,1,2787679600047,842,XOZEL7EDUA,LLL22M5XVR,1WWTH7TMO9,VNLE,U5EU,UNBE,88FS3B8QDCR6B8FMF497S48VM,F6GFAM8I,VXMBGT39CG6C,QLCCSXQYF2QZ,LIHNJ691TQDW,Q1WL F4Z
531123563432,724149063416,461795,161015,191012,86,725169947,2,8,153104,9,4,9,1178954069503,534,A4ZKI89V8B,3JFXDEBCDR,2YDYPI0SQ5,PQEE,BILS,YEW4,P79FJZRSKGHB7IJJH83HMYFAT,25H2Y5SO,WE135S2DDZ8Y,VKR87ZN9DUBK,9267NMYKQ8IA,PZH1 J7Z
907366025664,211446696879,187915,211212,181212,82,110042630,7,7,469218,6,8,8,7843496860900,227,DWY1CLUCO5,ITKO31SQNA,S1I0630DIZ,0RIC,XW2S,ZM3W,DU5Z9MZ2KYNQNNH4QV1R0KY16,6WBH5ZSD,3HQ4131B8INB,IZ7AEKC1HESE,XPONBPEAP40B,5DW2 841
805495402911,590893113812,722738,191012,281212,61,547633663,1,7,485848,4,8,1,8133295480867,222,TXJI20JR7A,FUITJ8XV6F,YP29R0DGWM,6OCQ,GK1V,BJY0,YLBTE3FSLX943KY9YHXW24T1F,WM65PP1L,2KYRAWO3LKTD,EGOEGHG428N9,US3NHF1Z95VD,JWCM UJ7
448831414818,475984853224,238298,181214,181113,41,918965798,5,4,874097,5,3,8,1527894907972,921,YDSQUX82DB,Z27SDKF5QD,V70P3X26WN,Z0KG,0VQ1,BKE4,I6731K7XLXUP2Y394E7Z7CYYW,UQTE8UYQ,UZYZ8MZFQ50R,PI4SNGACVS5E,IHY9H6WMYP8J,ANK6 Z9G
